25.020999145507812, 24.9625, 0
25.770999145507812, 25.225, 0
26.520999145507812, 25.85, 0
27.3125, 26.766500854492186, 0
28.0625, 27.85, 0
28.520999145507812, 28.975, 0
28.770999145507812, 30.141500091552736, 0
28.270999145507812, 30.225, 0
27.6875, 29.891500091552736, 0
27.228997802734376, 29.391500854492186, 0
26.645999145507812, 28.683500671386717, 0
26.103997802734376, 28.1, 0
25.6875, 27.308500671386717, 0
25.3125, 26.558500671386717, 0
24.9375, 25.641500854492186, 0
24.478997802734376, 25.6, 0
24.103997802734376, 26.308500671386717, 0
23.603997802734376, 27.141500854492186, 0
22.978997802734376, 28.058500671386717, 0
22.228997802734376, 28.683500671386717, 0
21.5625, 29.225, 0
20.770999145507812, 29.891500091552736, 0
19.8125, 30.391500091552736, 0
18.645999145507812, 30.725, 0
19.020999145507812, 29.641500854492186, 0
19.9375, 28.725, 0
20.478997802734376, 27.808500671386717, 0
21.270999145507812, 27.391500854492186, 0
22.228997802734376, 26.683500671386717, 0
23.0625, 26.183500671386717, 0
23.6875, 25.725, 0
24.3125, 25.141500854492186, 0
24.103997802734376, 24.683500671386717, 0
23.6875, 24.391500854492186, 0
23.103997802734376, 23.975, 0
22.270999145507812, 23.1, 0
21.5625, 22.1, 0
21.270999145507812, 21.141500854492186, 0
20.895999145507812, 20.183500671386717, 0
21.1875, 19.308500671386717, 0
21.770999145507812, 19.641500854492186, 0
22.103997802734376, 20.35, 0
22.603997802734376, 21.058500671386717, 0
23.270999145507812, 21.975, 0
23.728997802734376, 22.808500671386717, 0
24.145999145507812, 23.475, 0
24.353997802734376, 24.058500671386717, 0
24.6875, 24.391500854492186, 0
25.103997802734376, 23.683500671386717, 0
25.603997802734376, 22.808500671386717, 0
26.020999145507812, 22.016500854492186, 0
26.5625, 21.433500671386717, 0
27.3125, 20.766500854492186, 0
28.0625, 20.391500854492186, 0
28.978997802734376, 20.058500671386717, 0
29.8125, 19.933500671386717, 0
30.395999145507812, 20.1, 0
30.353997802734376, 20.933500671386717, 0
29.4375, 21.516500854492186, 0
28.853997802734376, 22.058500671386717, 0
28.0625, 22.475, 0
27.145999145507812, 22.808500671386717, 0
26.4375, 23.308500671386717, 0
25.478997802734376, 23.891500854492186, 0
24.853997802734376, 25.85, 1
25.0625, 27.308500671386717, 1
25.3125, 28.558500671386717, 1
25.353997802734376, 29.975, 1
25.145999145507812, 31.183499908447267, 1
24.645999145507812, 32.05849990844727, 1
24.0625, 32.85, 1
23.6875, 32.641500091552736, 1
23.4375, 32.016500091552736, 1
23.3125, 31.1, 1
23.478997802734376, 30.141500091552736, 1
23.603997802734376, 29.1, 1
23.978997802734376, 28.266500854492186, 1
24.270999145507812, 27.516500854492186, 1
24.520999145507812, 26.6, 1
23.4375, 25.266500854492186, 1
22.603997802734376, 25.975, 1
21.478997802734376, 26.475, 1
20.520999145507812, 26.683500671386717, 1
19.8125, 26.85, 1
19.103997802734376, 26.808500671386717, 1
18.395999145507812, 26.391500854492186, 1
18.0625, 25.975, 1
18.1875, 25.475, 1
19.020999145507812, 25.141500854492186, 1
20.103997802734376, 24.975, 1
20.728997802734376, 24.975, 1
21.8125, 24.975, 1
22.228997802734376, 25.058500671386717, 1
22.853997802734376, 25.058500671386717, 1
24.3125, 22.85, 1
24.270999145507812, 22.266500854492186, 1
23.8125, 21.35, 1
23.603997802734376, 20.308500671386717, 1
23.520999145507812, 19.6, 1
23.478997802734376, 18.683500671386717, 1
23.520999145507812, 18.058500671386717, 1
23.728997802734376, 17.641500854492186, 1
24.0625, 17.391500854492186, 1
24.6875, 17.35, 1
25.0625, 17.725, 1
25.353997802734376, 18.308500671386717, 1
25.353997802734376, 18.641500854492186, 1
25.353997802734376, 19.558500671386717, 1
25.228997802734376, 20.766500854492186, 1
24.978997802734376, 21.725, 1
26.0625, 24.6, 1
26.603997802734376, 24.391500854492186, 1
27.3125, 23.975, 1
28.478997802734376, 23.766500854492186, 1
29.270999145507812, 23.766500854492186, 1
30.3125, 23.766500854492186, 1
31.3125, 24.35, 1
32.228997802734376, 25.016500854492186, 1
32.353997802734376, 25.891500854492186, 1
31.5625, 25.891500854492186, 1
30.8125, 25.85, 1
29.978997802734376, 25.766500854492186, 1
29.145999145507812, 25.558500671386717, 1
28.3125, 25.308500671386717, 1
27.3125, 25.058500671386717, 1
26.770999145507812, 24.933500671386717, 1
